benchmark,cpu_lim,mem_lim,data_size,run_no,exec_time,mem_usage,mem_util
encrypt,32,2048,500,4,0.12869477272033691,16.6953125,0.8152008056640625
encrypt,32,2048,500,5,0.12875843048095703,16.6953125,0.8152008056640625
encrypt,32,2048,500,6,0.1285693645477295,16.6953125,0.8152008056640625
encrypt,32,2048,500,7,0.12889957427978516,16.6953125,0.8152008056640625
encrypt,32,2048,500,8,0.13384246826171875,16.6953125,0.8152008056640625
encrypt,32,2048,500,9,0.12900233268737793,16.6953125,0.8152008056640625
encrypt,32,2048,500,10,0.13197779655456543,16.6953125,0.8152008056640625
encrypt,16,2048,500,1,0.1276993751525879,17.5546875,0.8571624755859375
encrypt,16,2048,500,2,0.13508915901184082,17.5546875,0.8571624755859375
encrypt,16,2048,500,3,0.12900257110595703,17.5546875,0.8571624755859375
encrypt,16,2048,500,4,0.12984633445739746,17.5546875,0.8571624755859375
encrypt,16,2048,500,5,0.1295795440673828,17.5546875,0.8571624755859375
encrypt,16,2048,500,6,0.12970924377441406,17.5546875,0.8571624755859375
encrypt,16,2048,500,7,0.13651633262634277,17.5546875,0.8571624755859375
encrypt,16,2048,500,8,0.12937593460083008,17.5546875,0.8571624755859375
encrypt,16,2048,500,9,0.12918376922607422,17.5546875,0.8571624755859375
encrypt,16,2048,500,10,0.13000035285949707,17.5546875,0.8571624755859375
encrypt,96,2048,1000,1,0.25288844108581543,17.484375,0.853729248046875
encrypt,96,2048,1000,2,0.2484424114227295,17.484375,0.853729248046875
encrypt,96,2048,1000,3,0.24854135513305664,17.484375,0.853729248046875
encrypt,96,2048,1000,4,0.2535879611968994,17.484375,0.853729248046875
encrypt,96,2048,1000,5,0.2487812042236328,17.484375,0.853729248046875
encrypt,96,2048,1000,6,0.24924254417419434,17.484375,0.853729248046875
encrypt,96,2048,1000,7,0.2483067512512207,17.484375,0.853729248046875
encrypt,96,2048,1000,8,0.24924659729003906,17.484375,0.853729248046875
encrypt,96,2048,1000,9,0.24862933158874512,17.484375,0.853729248046875
encrypt,96,2048,1000,10,0.24800467491149902,17.484375,0.853729248046875
encrypt,96,2048,50000,1,11.848796844482422,16.52734375,0.8069992065429688
encrypt,96,2048,50000,2,11.776856422424316,16.52734375,0.8069992065429688
encrypt,96,2048,50000,3,11.782052278518677,16.52734375,0.8069992065429688
encrypt,96,2048,50000,4,11.774664878845215,16.52734375,0.8069992065429688
encrypt,96,2048,50000,5,11.764779329299927,16.52734375,0.8069992065429688
encrypt,96,2048,50000,6,11.766385555267334,16.52734375,0.8069992065429688
encrypt,96,2048,50000,7,11.761835098266602,16.52734375,0.8069992065429688
encrypt,96,2048,50000,8,11.786909103393555,16.52734375,0.8069992065429688
encrypt,96,2048,50000,9,11.805434942245483,16.52734375,0.8069992065429688
encrypt,96,2048,50000,10,11.781807661056519,16.52734375,0.8069992065429688
encrypt,80,2048,10000,1,2.4237704277038574,17.30859375,0.8451461791992188
encrypt,80,2048,10000,2,2.3736138343811035,17.30859375,0.8451461791992188
encrypt,80,2048,10000,3,2.366502523422241,17.30859375,0.8451461791992188
encrypt,80,2048,10000,4,2.3777289390563965,17.30859375,0.8451461791992188
encrypt,80,2048,10000,5,2.3780839443206787,17.30859375,0.8451461791992188
encrypt,80,2048,10000,6,2.3689277172088623,17.30859375,0.8451461791992188
encrypt,80,2048,10000,7,2.3637073040008545,17.30859375,0.8451461791992188
encrypt,80,2048,10000,8,2.3720970153808594,17.30859375,0.8451461791992188
encrypt,80,2048,10000,9,2.3668198585510254,17.30859375,0.8451461791992188
encrypt,80,2048,10000,10,2.3686201572418213,17.30859375,0.8451461791992188
encrypt,48,2048,50000,1,11.774244785308838,17.48828125,0.8539199829101562
